City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,ilek,51.5271,53.3831,283.75,63,0,0.33,RU,1682305677
363,klerksdorp,-26.8521,26.6667,286.73,30,34,1.52,ZA,1682305677
364,sao geraldo do araguaia,-6.4006,-48.555,296.24,88,100,0.41,BR,1682305678
365,vadso,70.0744,29.7487,269.64,80,20,5.14,NO,1682305678
366,biswan,27.5,81.0,302.99,16,93,4.37,IN,1682305634
367,santa rosalia,27.3167,-112.2833,295.61,39,0,2.96,MX,1682305679
368,laguna,38.421,-121.4238,295.14,60,0,4.63,US,1682305679
369,chernomorskoye,45.5039,32.6997,283.22,80,97,2.28,UA,1682305680
370,poronaysk,49.2167,143.1167,279.94,44,94,5.94,RU,1682305680
371,hobyo,5.3505,48.5268,301.68,75,97,2.04,SO,1682305681
372,georgetown,5.4112,100.3354,305.11,79,20,1.54,MY,1682305436
373,dunedin,-45.8742,170.5036,284.71,10,11,9.38,NZ,1682305543
374,solnechnyy,50.7214,136.6319,277.7,62,100,5.18,RU,1682305682
375,dombarovskiy,50.7587,59.5386,282.11,72,0,3.05,RU,1682305683
376,turpan,42.9333,89.1667,292.29,16,0,1.29,CN,1682305684
377,mattersburg,47.7333,16.4,284.85,85,71,2.52,AT,1682305685
378,nemuro,43.3236,145.575,277.25,73,98,2.03,JP,1682305685
379,egilsstadir,65.2653,-14.3948,267.1,79,0,2.57,IS,1682305520
380,alzamay,55.5562,98.6644,281.3,46,71,3.5,RU,1682305687
381,matoury,4.8483,-52.3317,297.13,100,100,0.0,GF,1682305687
382,salida,37.7058,-121.0849,294.18,59,0,6.17,US,1682305688
383,avrille,47.5,-0.5833,280.21,97,0,4.23,FR,1682305689
384,fort bragg,35.139,-79.006,290.26,60,75,1.54,US,1682305689
385,kisoro,-1.2854,29.685,288.02,99,100,0.14,UG,1682305690
386,bikenibeu village,1.3673,173.1241,303.13,74,40,5.14,KI,1682305691
387,chimbote,-9.0853,-78.5783,297.74,80,44,1.94,PE,1682305539
388,port shepstone,-30.7414,30.455,291.48,69,48,3.22,ZA,1682305692
389,holualoa,19.6228,-155.9522,298.06,79,75,4.63,US,1682305693
390,natchez,31.5604,-91.4032,285.51,82,100,2.57,US,1682305693
391,micheweni,-4.9667,39.8333,298.87,86,100,2.96,TZ,1682305694
392,iquique,-20.2208,-70.1431,293.17,79,7,2.38,CL,1682305663
393,caxias,38.7031,-9.2767,288.97,89,20,2.57,PT,1682305695
394,tindouf,27.6711,-8.1474,296.32,23,1,2.95,DZ,1682305696
395,usogorsk,63.4106,48.6872,271.21,82,100,1.77,RU,1682305696
396,nahrin,36.0649,69.1334,293.88,18,52,1.14,AF,1682305697
397,kuusamo,65.9667,29.1833,270.17,54,0,2.06,FI,1682305697
398,kostanay,53.1667,63.5833,282.31,57,0,7.0,KZ,1682305698
399,bonthe,7.5264,-12.505,300.27,86,8,1.69,SL,1682305699
400,mana,5.6592,-53.7767,296.74,91,100,0.33,GF,1682305699
401,rio grande city,26.3798,-98.8203,291.54,84,100,7.81,US,1682305700
402,tetyushi,54.9382,48.8366,282.26,58,8,2.03,RU,1682305701
403,papao,-17.75,-149.55,299.97,88,100,4.3,PF,1682305701
404,saint-joseph,-21.3667,55.6167,296.36,74,19,1.21,RE,1682305702
405,khilok,51.3674,110.4676,276.16,27,98,3.0,RU,1682305702
406,kamina,-8.7386,24.9906,290.66,96,98,0.78,CD,1682305703
407,kshenskiy,51.8408,37.7136,283.42,75,100,2.14,RU,1682305704
408,margate,51.3813,1.3862,281.41,82,85,3.13,GB,1682305704
409,kupang,-10.1667,123.5833,303.47,74,75,7.72,ID,1682305705
410,nephi,39.7102,-111.8363,284.6,62,96,1.15,US,1682305706
411,port hedland,-20.3167,118.5667,305.18,31,0,6.17,AU,1682305622
412,rio grande,-32.035,-52.0986,293.17,88,100,5.39,BR,1682305707
413,valdivia,-39.8142,-73.2459,283.2,89,49,0.28,CL,1682305679
414,ajaccio,42.0,8.9167,285.18,88,75,1.54,FR,1682305708
415,cockburn town,21.4612,-71.1419,298.49,72,1,3.75,TC,1682305489
416,santa elena de uairen,4.6167,-61.1333,292.43,90,100,0.3,VE,1682305709
417,ust'-uda,54.1742,103.0304,278.74,37,0,2.29,RU,1682305710
418,polyarnyy,69.1989,33.4478,266.88,89,17,4.36,RU,1682305710
419,uribia,11.7139,-72.266,298.81,75,4,3.53,CO,1682305711
420,hithadhoo,-0.6,73.0833,301.94,72,100,2.42,MV,1682305712
421,yusufeli,40.8204,41.5443,286.53,90,92,1.52,TR,1682305712
422,ciudad lazaro cardenas,17.9583,-102.2,297.65,78,52,1.56,MX,1682305713
423,rouissat,31.9243,5.3502,294.78,24,62,3.32,DZ,1682305713
424,arkalyk,50.2486,66.9114,282.41,66,98,5.63,KZ,1682305714
425,sao jose da coroa grande,-8.8978,-35.1478,298.11,84,89,3.31,BR,1682305714
426,goshogawara,40.8044,140.4414,285.1,48,40,9.33,JP,1682305715
427,chazuta,-6.5742,-76.1367,296.28,92,36,0.52,PE,1682305716
428,itaueira,-7.6033,-43.0256,295.09,74,45,2.05,BR,1682305717
429,ceres,37.5949,-120.9577,294.12,52,0,6.17,US,1682305717
430,boyalik,41.2634,28.6314,281.91,89,0,0.95,TR,1682305718
431,touros,-5.1989,-35.4608,298.22,85,96,4.17,BR,1682305718
432,noumea,-22.2763,166.4572,301.14,77,46,4.09,NC,1682305718
433,moriki,12.8741,6.4875,301.26,50,100,5.08,NG,1682305719
434,plesetsk,62.708,40.2916,274.11,94,100,2.5,RU,1682305719
435,bonito,-21.1211,-56.4819,292.29,93,1,1.55,BR,1682305720
436,mbamba bay,-11.2833,34.7667,297.02,78,62,0.88,TZ,1682305720
437,rye,40.9807,-73.6837,287.0,80,100,5.14,US,1682305721
438,guasdualito,7.2424,-70.7324,301.15,74,95,1.03,VE,1682305721
439,pacific grove,36.6177,-121.9166,287.73,88,100,3.6,US,1682305619
440,nantucket,41.2835,-70.0995,284.23,97,100,3.6,US,1682305488
441,nuuk,64.1835,-51.7216,274.49,93,20,3.58,GL,1682305722
442,yicheng,31.3705,119.8703,284.58,85,100,6.78,CN,1682305723
443,port moresby,-9.4431,147.1797,302.28,71,96,2.57,PG,1682305723
444,hamilton,39.1834,-84.5333,279.31,69,100,1.54,US,1682305724
445,parintins,-2.6283,-56.7358,296.44,93,100,1.09,BR,1682305724
446,mbanza kongo,-6.267,14.2401,293.24,97,62,0.7,AO,1682305465
447,ulsan,35.5372,129.3167,286.8,51,100,5.32,KR,1682305150
448,essaouira,31.5125,-9.77,291.27,65,5,9.14,MA,1682305725
449,la ronge,55.1001,-105.2842,274.48,71,97,3.98,CA,1682305690
450,boda,4.3189,17.4695,294.46,89,96,1.0,CF,1682305726
451,mugia,43.1041,-9.2179,289.35,98,100,5.44,ES,1682305726
452,hassi messaoud,31.6804,6.0729,294.1,26,96,3.51,DZ,1682305727
453,pasuruan,-7.6453,112.9075,305.31,70,18,2.29,ID,1682305727
454,istaravshan,39.9142,69.0033,293.24,22,48,0.27,TJ,1682305728
455,newman,37.3138,-121.0208,295.28,68,3,2.95,US,1682305728
456,okap,19.7578,-72.2042,298.28,70,29,1.95,HT,1682305728
457,fonte boa,-2.4959,-66.2662,296.62,98,96,1.18,BR,1682305729
458,dimbokro,6.6451,-4.7048,297.61,97,99,1.78,CI,1682305729
459,novyy urgal,51.0736,132.5642,277.49,39,100,6.43,RU,1682305730
460,la passe,45.5549,-0.8967,283.7,83,55,4.27,FR,1682305730
461,karlskrona,56.1616,15.5866,274.4,91,85,1.26,SE,1682305730
462,san blas,21.5167,-105.2667,294.3,75,25,0.89,MX,1682305731
463,kolyshley,52.7005,44.5367,283.65,56,83,2.0,RU,1682305731
464,sinabang,2.4803,96.3801,301.69,78,100,1.88,ID,1682305732
465,fuglafjordur,62.244,-6.814,275.41,64,100,10.04,FO,1682305732
466,montevideo,-34.8335,-56.1674,291.21,100,75,0.45,UY,1682305592
467,manismata,-2.4667,111.0333,302.66,80,81,0.92,ID,1682305734
468,vilyeyka,54.4896,26.9062,282.13,78,36,3.12,BY,1682305734
469,amfissa,38.525,22.3731,285.77,80,8,1.33,GR,1682305734
470,machagai,-26.9261,-60.0496,292.01,57,59,2.11,AR,1682305735
471,vila velha,-20.3297,-40.2925,296.45,82,40,1.54,BR,1682305499
472,frenda,35.0654,1.0495,287.89,54,100,1.68,DZ,1682305736
473,serpong,-6.3169,106.6642,304.97,64,82,6.71,ID,1682305736
474,inhambane,-23.865,35.3833,294.5,81,19,3.74,MZ,1682305736
475,pedernales,18.0384,-71.744,298.46,71,8,0.3,DO,1682305737
476,mossel bay,-34.1831,22.146,291.74,83,100,1.56,ZA,1682305737
477,suncho corral,-27.9336,-63.4294,287.92,98,100,4.37,AR,1682305738
478,bonawon,9.134,122.9193,305.04,60,96,1.55,PH,1682305738
479,pathein,16.7833,94.7333,307.55,47,0,0.99,MM,1682305739
480,taro,-8.3862,115.28,299.18,58,17,1.2,ID,1682305739
481,jayapura,-2.5333,140.7,305.81,66,100,2.4,ID,1682305739
482,barra do garcas,-15.89,-52.2567,296.34,80,94,1.38,BR,1682305740
483,sao felix do xingu,-6.6447,-51.995,294.86,94,100,0.47,BR,1682305740
484,gannan,47.9147,123.5031,286.13,10,26,3.35,CN,1682305741
485,chu,43.5983,73.7614,291.3,39,89,3.09,KZ,1682305741
486,dahab,28.501,34.5134,296.69,44,1,6.27,EG,1682305742
487,cabedelo,-6.9811,-34.8339,298.52,83,98,4.35,BR,1682305678
488,shinkafi,13.0753,6.5105,301.78,49,100,5.26,NG,1682305745
489,karak city,31.1637,35.762,286.74,40,36,2.14,JO,1682305745
490,kaoma,-14.7833,24.8,291.38,73,99,2.48,ZM,1682305746
491,rolla,37.9514,-91.7713,279.39,57,0,2.06,US,1682305747
492,la plata,-34.9215,-57.9545,290.27,81,100,3.19,AR,1682305740
493,oituz,46.2,26.6167,278.42,85,12,2.04,RO,1682305748
494,tura,25.5198,90.2201,301.66,40,6,0.21,IN,1682305749
495,san julian,21.0167,-102.1667,292.89,14,81,3.69,MX,1682305750
496,olyokminsk,60.3736,120.4264,276.19,50,93,2.54,RU,1682305750
497,labytnangi,66.6572,66.4183,264.53,83,50,5.94,RU,1682305751
498,meung-sur-loire,47.8312,1.6958,281.94,89,0,4.63,FR,1682305752
499,brigantine,39.4101,-74.3646,287.04,59,40,2.57,US,1682305752
500,juegang,32.3174,121.1855,285.32,77,100,7.38,CN,1682305753
501,nouadhibou,20.931,-17.0347,293.14,73,36,8.75,MR,1682305753
502,kruisfontein,-34.0033,24.7314,290.31,80,100,2.14,ZA,1682305754
503,carnarvon,-24.8667,113.6333,295.83,67,100,7.7,AU,1682305755
504,malanje,-9.5402,16.341,290.78,96,100,0.96,AO,1682305756
505,sendafa,9.15,39.0333,285.26,70,98,1.4,ET,1682305757
506,ulanhot,46.0833,122.0833,287.32,10,63,4.14,CN,1682305757
507,krasnyy chikoy,50.3643,108.7512,277.62,35,100,2.78,RU,1682305758
508,ha giang,22.8333,104.9833,304.75,61,87,2.1,VN,1682305758
509,tecpan de galeana,17.25,-100.6833,297.35,85,82,1.1,MX,1682305759
510,salalah,17.0151,54.0924,301.2,74,0,1.03,OM,1682305759
511,barranca,-10.75,-77.7667,296.7,80,51,2.87,PE,1682305682
512,fecamp,49.7579,0.3746,282.99,92,43,5.21,FR,1682305761
513,benguela,-12.5763,13.4055,298.68,86,98,1.29,AO,1682305761
514,egersund,58.4513,5.9997,280.42,90,100,1.34,NO,1682305761
515,churapcha,62.0025,132.4325,272.57,77,100,6.04,RU,1682305762
516,rengasdengklok,-6.1592,107.2981,304.22,68,32,3.12,ID,1682305763
517,kuqa,41.7278,82.9364,286.3,31,10,2.1,CN,1682305763
518,dul'durga,50.6761,113.5931,275.97,20,100,4.89,RU,1682305764
519,arraial do cabo,-22.9661,-42.0278,295.65,69,0,1.75,BR,1682305764
520,elverum,60.8819,11.5623,272.78,98,99,1.77,NO,1682305765
521,sampit,-2.5333,112.95,302.3,81,43,1.26,ID,1682305765
522,capitao poco,-1.7464,-47.0594,295.84,96,95,1.73,BR,1682305766
523,colonia,50.9333,6.95,283.69,74,20,6.17,DE,1682305766
524,indramayu,-6.3264,108.32,302.65,72,16,3.22,ID,1682305768
525,chimore,-16.9833,-65.1333,293.12,81,37,1.2,BO,1682305768
526,dauphin,51.1494,-100.0502,274.23,75,75,2.57,CA,1682305546
527,shirvan,39.9509,48.8994,287.73,67,65,0.94,AZ,1682305769
528,jolo,6.05,121.0167,303.8,64,100,1.58,PH,1682305770
529,estacion coahuila,32.1939,-115.0017,298.95,24,0,4.91,MX,1682305771
530,pakse,15.1167,105.7833,306.5,51,91,2.08,LA,1682305771
531,leninogorsk,54.6026,52.4609,282.92,58,7,2.0,RU,1682305772
532,polatsk,55.4859,28.7756,284.05,69,100,3.08,BY,1682305772
533,puerto colombia,10.9878,-74.9547,300.2,81,85,5.23,CO,1682305773
534,flying fish cove,-10.4217,105.6791,299.94,82,31,6.77,CX,1682305774
535,ghat,24.9647,10.1728,294.68,29,60,1.62,LY,1682305775
536,alice springs,-23.7,133.8833,298.9,29,16,5.14,AU,1682305749
537,hotan,37.0997,79.9269,292.49,10,0,1.3,CN,1682305776
538,kondopoga,62.2057,34.2614,271.97,94,99,1.64,RU,1682305777
539,ar rutbah,33.0381,40.2848,293.19,40,100,1.37,IQ,1682305778
540,pachino,36.7186,15.0907,287.58,69,10,5.02,IT,1682305682
541,jamui,24.9167,86.2167,302.14,39,0,3.93,IN,1682305778
542,vernon,50.2581,-119.2691,283.49,78,100,1.79,CA,1682305673
543,bouarfa,32.53,-1.95,289.14,59,92,2.66,MA,1682305779
544,acarau,-2.8856,-40.12,298.0,84,83,3.9,BR,1682305780
545,prescott,34.54,-112.4685,291.51,28,0,2.57,US,1682305573
546,guiratinga,-16.3494,-53.7583,294.16,90,96,1.56,BR,1682305781
547,burao,9.5221,45.5336,296.58,69,89,2.84,SO,1682305781
548,kiunga,-6.1219,141.2906,302.78,63,99,1.39,PG,1682305782
549,northam,51.0333,-4.2167,281.27,95,15,2.58,GB,1682305782
550,sumbe,-11.2061,13.8437,298.86,89,98,2.67,AO,1682305783
551,isangel,-19.55,169.2667,301.06,72,14,3.34,VU,1682305783
552,savanna-la-mar,18.219,-78.1332,297.55,78,3,1.89,JM,1682305784
553,rehoboth,-23.3167,17.0833,288.73,76,100,7.02,NA,1682305784
554,meulaboh,4.1363,96.1285,302.25,74,99,1.03,ID,1682305728
555,port saint john's,-31.6229,29.5448,292.91,60,97,2.44,ZA,1682305785
556,skeldon,5.8833,-57.1333,296.15,95,100,0.39,GY,1682305785
557,sandnessjoen,66.0217,12.6316,272.4,61,100,0.89,NO,1682305786
558,saynshand,44.8824,110.1163,286.32,15,100,6.62,MN,1682305787
559,ardestan,33.3761,52.3694,292.79,38,70,1.06,IR,1682305787
560,richards bay,-28.783,32.0377,290.95,87,72,1.93,ZA,1682305788
561,sittwe,20.15,92.9,303.52,59,12,1.12,MM,1682305788
562,bamboo flat,11.7,92.7167,304.0,62,10,3.55,IN,1682305788
563,norilsk,69.3535,88.2027,274.5,87,94,3.45,RU,1682305789
564,tubarjal,30.4999,38.216,292.25,51,100,2.71,SA,1682305790
565,kasongo-lunda,-6.4667,16.8167,293.24,98,82,0.74,CD,1682305790
566,churu,28.3,74.95,299.33,22,0,2.28,IN,1682305790
567,sao joao dos inhamuns,-6.0,-40.2833,294.1,62,100,2.51,BR,1682305791
568,maysville,38.6412,-83.7444,281.03,61,100,0.0,US,1682305791
569,lata,40.1629,-8.3327,287.08,97,18,1.22,PT,1682305792
570,yeppoon,-23.1333,150.7333,300.03,62,65,10.64,AU,1682305792
571,tagkawayan sabang,13.9911,122.5289,303.18,60,59,3.85,PH,1682305792
572,kalmunai,7.4167,81.8167,302.76,70,100,2.89,LK,1682305793
573,anchorage,61.2181,-149.9003,279.18,44,0,6.71,US,1682305637
574,cill airne,52.05,-9.5167,278.98,96,74,1.6,IE,1682305794
575,al ghayzah,16.2079,52.176,300.6,72,11,2.02,YE,1682305795
576,praia,14.9215,-23.5087,295.08,79,5,7.13,CV,1682305795
577,kodinsk,58.6881,99.1844,277.56,71,100,3.93,RU,1682305795
578,tres arroyos,-38.3739,-60.2798,285.41,69,0,2.83,AR,1682305796
579,berbera,10.4396,45.0143,301.07,83,16,2.05,SO,1682305796
580,luderitz,-26.6481,15.1594,290.32,54,100,3.16,NA,1682305797
581,itamaraca,-7.7478,-34.8256,299.18,85,83,3.61,BR,1682305797
582,vanimo,-2.6741,141.3028,302.52,70,100,2.92,PG,1682305798
